time,open,high,low,close,EMA,EMA
1734445800,59.15,59.15,57.61,58.1,60.335140041527055,60.664697003202974
1734532200,58.76,58.76,51.34,51.35,59.982781608526,58.97111572989334
1734618600,52.88,52.88,50.67,50.68,59.617966643485765,57.46364014264001
1734705000,51.13,53.45,51.13,52.34,59.33255618687848,56.532069207614555
1734964200,52.04,52.2,50.99,52.2,59.052848101118535,55.74442026077555
1735050600,51.89,53.81,51.74,53.81,58.84724621480016,55.39270748608909
1735223400,54.69,55.11,54.45,55.02,58.69715812794525,55.32494248861835
1735309800,53.99,53.99,51.84,53.28,58.48472055430034,54.953134763415015
1735569000,50.86,52.21,49.54,51.66,58.2170844541317,54.354382988248645
1735655400,52.32,53.21,51.32,52.24,57.98268898534222,53.96994971765798
1735828200,53.78,54.24,50.96,51.6,57.73238745650527,53.539049768992896
1735914600,52.51,53.75,51.46,53.71,57.574646771936436,53.570131629176004
1736173800,54.43,54.85,52.86,52.92,57.392111604409514,53.45192587841673
1736260200,53.93,53.93,50.94,51.6,57.16496997286404,53.11521208234096
1736346600,50.22,50.56,49.08,50.33,56.89693193471251,52.60880988555169
1736519400,47.47,47.47,45.27,46.16,56.475875780410064,51.43629899726957
1736778600,44.74,47.13,44.74,46.95,56.10231202431555,50.620608270493285
1736865000,48.75,49.52,47.44,49.32,55.836339003754155,50.384134039494505
1736951400,52.45,53.14,51.67,52.24,55.695306101646146,50.72156421413187
1737037800,53.21,53.68,52.42,53.38,55.60450978393453,51.204916175198804
1737124200,54.81,55.01,53.85,54.31,55.55374469436847,51.769476870617204
1737469800,55.78,57.06,55.78,57.03,55.6116370592952,52.725935621414074
1737556200,56.56,56.67,55.87,55.87,55.621768939322834,53.297583690247876
1737642600,55.22,56.79,54.87,56.79,55.667581922094485,53.93256847383917
1737729000,57.08,57.37,56.35,56.51,55.7006179251496,54.40119238768659
1737988200,56.61,57.62,55.8,56.7,55.7398093790653,54.81915740810721
1738074600,56.23,56.54,55.32,56.2,55.75785607008235,55.070219697542264
1738161000,56.42,56.96,54.39,55.5,55.74774406733402,55.148361570716396
1738247400,57.51,57.93,56.77,56.93,55.794107045085624,55.47229583058614
1738333800,57.11,57.77,54.84,55.34,55.7762989256705,55.44824204320685
1738593000,51.55,53.91,51.55,53.36,55.681542105055975,55.06856167171469
1738679400,53.56,55.27,53.56,55.14,55.66030515975966,55.08155045867566
1738765800,55.95,56.51,55.33,56.44,55.69088142800438,55.32854128437099
1738852200,57.82,57.82,55.7,56.35,55.71672921514146,55.514261050848994
1738938600,56.06,56.06,54.43,54.77,55.67960257925356,55.378940859785544
1739197800,55.2,55.82,55.07,55.62,55.6772652232044,55.42276979436999
1739284200,55.19,55.77,54.97,55.68,55.67737246935325,55.46953892266636
1739370600,53.75,54.48,53.14,53.87,55.60649511761391,55.17871366399975
1739457000,54.94,56.53,54.75,56.51,55.64192668162905,55.4207657250907
1739543400,57.42,57.55,56.1,56.26,55.666164850976934,55.57335377507421
1739889000,56.39,57,56.01,56.8,55.71062897446804,55.796380361424355
1739975400,55.86,56.55,55.51,56.14,55.72746705390066,55.8588566593472
1740061800,55.76,55.76,53.96,54.7,55.6871742282575,55.6481554485568
1740148200,54.92,54.92,50.68,50.71,55.491990925188574,54.750309003364656
1740407400,49.98,50.87,49.04,49.06,55.23975598694589,53.71570736638927
1740493800,50.33,50.33,48.35,49.2,55.00290281098722,52.8946696634094
1740580200,49.88,51.04,48.55,49.07,54.77023995565439,52.19927517915315
1740666600,49.22,49.24,46.92,46.92,54.46238740837383,51.23940696476166
1740753000,46.72,48.53,46.28,48.52,54.229352608045446,50.744969334805
1741012200,49.89,49.89,44.49,44.89,53.86310348616131,49.68042945574955
1741098600,41.44,43.71,39.41,41.41,53.374746486704,48.17671500924963
1741185000,42.28,43.63,41.59,42.9,52.96397211467639,47.21731228029515
1741271400,40.51,41.71,39.41,40.18,52.462639874885156,45.93780095660512
1741357800,40.22,42.28,37.92,42.08,52.055477526850446,45.23638260085874
1741613400,38.94,39.4,34.29,35.84,51.41957644736611,43.5279494007026
1741699800,36.53,36.7,33.31,34.73,50.765083253351754,41.92832223693849
1741786200,36.59,36.89,33.59,35.64,50.17194273361247,40.784990921131495
1741872600,36.36,36.36,32.06,32.58,49.48206262641198,39.29317439001668
1741959000,35.46,37.55,35.45,37.45,49.010217033219355,38.95805177365001
1742218200,38.7,40.54,38.51,40.1,48.66079675740683,39.16567872389547
1742304600,38.83,38.85,37.52,38.64,48.267824335547736,39.07010077409629
1742391000,39.17,42.04,39.17,41.09,47.986341028271355,39.43735517880606
1742477400,39.64,41.5,39.64,39.8,47.66530804677052,39.50329060084132
1742563800,37.28,39.05,37.28,38.78,47.31686459395599,39.37178321887017
1742823000,41.44,42.41,41.13,42.26,47.118556178506736,39.89691354271196
1742909400,42.61,42.61,41.39,41.4,46.89429907346726,40.1702019894916
1742995800,42.68,42.68,40.25,40.84,46.656875580390114,40.29198344594767
1743082200,39.51,41.27,39.23,40.1,46.39974320468854,40.25707736486628
1743168600,39.53,39.53,35.1,35.88,45.98720425548507,39.461245116708774
1743427800,32.94,35.51,32.94,34.94,45.55398055919154,38.63920055003445
1743514200,33.51,36.23,33.35,35.55,45.161667596085984,38.07752772275546
1743600600,34.59,37.24,34.37,37.07,44.84434729820026,37.89434086407265
1743687000,30.33,30.33,28.32,28.53,44.20456897278064,36.191733434241264
1743773400,21.92,21.92,18.76,19.18,43.22321332678924,33.09869099165194
1744032600,13.98,18.34,13.98,17.41,42.21093045122888,30.2462017204425
1744119000,20.66,20.86,14.3,14.95,41.14187435510226,27.4650741349075
1744205400,15.26,24.39,14.01,23.95,40.46768320392178,26.8259697467425
1744291800,21.32,21.32,17.92,20.01,39.66542111749347,25.586702520062047
1744378200,19.94,22.39,19.11,22.07,38.97540460308196,24.94730206186895
1744637400,23.61,24.37,22.73,23.92,38.384996579431686,24.760519868801868
1744723800,24.56,25.21,24.31,24.62,37.84519279200299,24.734970801746982
1744810200,24.28,25.05,22.57,23.53,37.283812682512675,24.51588520142935
1744896600,23.78,25.36,23.75,24.48,36.781702381237665,24.509360619351284
1745242200,23.43,23.43,20.83,21.77,36.193008170208735,24.011295052196505
1745328600,23.44,25.73,23.44,25.72,35.78230196745545,24.32196867906987
1745415000,30,30,26.99,27.33,35.450839145202295,24.86888346469353
1745501400,27.39,29.91,27.39,29.91,35.23355133558652,25.785450107476525
1745587800,29.11,29.39,28.39,29.38,35.00400030281842,26.439004633389885
1745847000,30.57,30.57,28.56,30.38,34.822666957609854,27.155549245500815
1745933400,29.76,31.67,29.23,31.46,34.69079766515457,27.93817665540976
1746019800,28.65,31.08,28.65,31.08,34.549197756717135,28.509417263517076
1746106200,31.55,32.24,30.95,31.21,34.41824882508117,29.00043230651397
1746192600,33.77,35.06,33.14,34.6,34.42537632213681,30.01853552351143
1746451800,33.4,34.79,33.13,33.82,34.40163607420988,30.70971088287299
1746538200,32.05,33.32,31.89,32.38,34.322356228162434,31.01339981325972
1746624600,33.47,33.95,32.18,32.98,34.26971480745018,31.370963483576134
1746711000,34.74,37.4,34.17,35.95,34.33560834441292,32.203515577471386
1746797400,36.92,36.92,35.83,36.31,34.41303546816143,32.95014910884022
1747056600,43.32,43.42,41.41,41.85,34.70468113607667,34.56830381632382
1747143000,43.15,43.74,43.14,43.28,35.04096815034818,36.152248576992214
1747229400,42.35,42.35,41.6,41.69,35.30171449739335,37.15911247208454
1747315800,41.34,43.52,41.26,43.51,35.62360804651518,38.313819295341894
1747402200,43.77,45.19,43.48,44.64,35.97719204469106,39.4640339689161
1747661400,42.76,44.74,42.76,44.74,36.32083157235023,40.42330052002226
1747747800,44.58,45.3,43.97,44.38,36.636877393042376,41.14270042547276
1747834200,42.78,42.78,39.09,39.21,36.73778416194268,40.79130034811408
1747920600,38.02,39.9,38.02,38.91,36.82296909676845,40.44924573936606
1748007000,36.73,38.47,36.73,38.05,36.87108795571871,40.0130192412995
1748352600,39.89,42.5,39.88,42.5,37.091829604514054,40.46519756106323
1748439000,42.2,42.2,40.21,40.23,37.21489511021939,40.42243436814264
1748525400,40.96,41.12,39.81,41.12,37.36803647844608,40.549264483025794
1748611800,39.28,40.74,38.89,39.97,37.470074263605056,40.44394366793019
1748871000,37.67,39.86,37.67,39.77,37.56026742973819,40.321408455579245
1748957400,39.32,42.39,39.03,41.92,37.73123733445434,40.61206146365575
1749043800,42.55,42.55,40.79,40.81,37.85197312526005,40.64805028844561
1749130200,41.02,42,40.17,40.66,37.96209182623025,40.65022296327368
1749216600,43.19,43.68,42.96,43.58,38.182401950691805,41.18290969722392
1749475800,44.91,45.92,44.45,44.81,38.44230775654703,41.84238066136503
1749562200,45.58,46.74,45.58,46.44,38.75594274648636,42.67831145020775
1749648600,47.14,47.47,45.08,45.09,39.00433714858494,43.11680027744271
1749735000,44.1,45.43,44.1,45.37,39.25397098589533,43.526472954271306
1749821400,43.7,43.7,41.41,41.53,39.34322702566414,43.16347787167652
1750080600,43.75,44.47,43.12,43.23,39.49564949524594,43.17557280409897
1750167000,42.94,43.29,41.25,41.31,39.566800495432375,42.836377748808246
1750253400,42.41,43.1,41.76,41.84,39.65594557404287,42.65521815811584
1750426200,43.66,43.66,41.27,41.63,39.73335947310001,42.46881485664023
1750685400,42.14,43.23,40.33,43.22,39.870090474154914,42.60539397361473
1750771800,44.59,45.81,44.59,45.5,40.09087123987433,43.13168597841205
1750858200,45.16,45.16,43.54,43.54,40.22613119125181,43.20592489142804
1750944600,44.6,46.67,44.46,46.67,40.47883192884978,43.835756729350216
1751031000,47.02,48.07,45.5,47.2,40.74240714732626,44.44743732401381
1751290200,47.45,47.45,46.7,47.18,40.99486176899974,44.944266901465845
1751376600,46.88,52.61,46.88,50.49,41.36722013099975,45.952582010290236
1751463000,50.56,52.85,50.48,52.77,41.81438796899976,47.19211255387383
1751549400,54.42,54.87,54.15,54.59,42.31539236237232,48.53718299862404
1751895000,53.47,54.48,50.97,51.83,42.688514230514585,49.13587699887422
1751981400,52.02,54.1,52.02,53.18,43.09994504500421,49.871172089987994
1752067800,54.43,54.47,52.76,54.47,43.54582955304326,50.70732261908108
1752154200,54.21,56.85,54.21,55.86,44.028738198021955,51.64417305197543
1752240600,54.2,54.3,53.23,53.56,44.40251317064855,51.99250522434353
1752499800,53.27,54.05,53.11,54.05,44.78084598748586,52.3665951835538
1752586200,53.45,53.45,49.94,49.94,44.983165752682496,51.925396059271286
1752672600,51.45,51.54,49.24,51.34,45.232453370224356,51.818960412131055
1752759000,52.59,53.77,52.47,53.29,45.54843559099987,52.08642215537996
1752845400,54.34,54.56,52.35,52.8,45.832810665862624,52.21616358167451
1753104600,53.98,54.46,52.62,52.68,46.10132789465232,52.300497475915506
1753191000,53.51,55.57,53.51,54.93,46.447550330156155,52.77858884393087
1753277400,56.87,57.38,55.92,57.36,46.87548953289513,53.61157269048889
1753363800,56.41,56.41,54.29,54.29,47.16625464925218,53.734923110400004
1753450200,54.83,54.88,53.72,54.81,47.46600936888935,53.930391635781824
1753709400,55.73,55.73,53.74,54.06,47.72459723677604,53.9539567929124
1753795800,55.15,55.15,52.06,52.33,47.90520126670639,53.65869192147378
1753882200,53.24,53.24,49,49.58,47.97087964840418,52.91711157211491
1753968600,49.04,49.3,47.63,47.64,47.95790397591774,51.95763674082129
1754055000,46.06,46.06,44.19,44.84,47.8356332317641,50.66352096976288
1754314200,46.02,47.6,45.96,47.58,47.8256083991459,50.10288079344235
1754400600,49.11,49.21,47.21,48.75,47.86185905015979,49.85690246736193
1754487000,49.32,49.32,48.35,48.42,47.883746930545676,49.595647473296125
1754573400,50.7,50.7,47.8,48,47.88830587444585,49.30552975087865
1754659800,49.56,49.63,48.72,49.01,47.93229387936954,49.251797068900714
1754919000,50.01,50.01,48.16,48.16,47.94122353115897,49.05328851091877
1755005400,49.6,52.98,49.6,52.66,48.126273588760576,49.70905423620626
1755091800,54.28,56.88,54.28,56.88,48.46955697743663,51.01286255689603
1755178200,55.08,55.08,53.32,54.62,48.710750821458724,51.66870572836948
1755264600,55.34,55.34,53.36,53.4,48.8946429461074,51.983486505029575
1755523800,53.69,54.48,53.69,54.03,49.096029497240444,52.35557986775147
1755610200,55.68,56.37,54.13,54.45,49.305989124799645,52.736383528160296
1755696600,55.65,55.65,53.61,54.6,49.51359739441534,53.075222886676606
1755783000,53.92,54.64,53.54,54,49.68953475149709,53.24336418000813
1755869400,56.27,61.49,56.27,61.35,50.14680789849721,54.7172979654612
1756128600,60.86,60.86,59.1,59.13,50.4990899416934,55.519607426286434
1756215000,59.82,60.15,59.44,59.65,50.857949159666205,56.27058789423435
1756301400,60.56,61.57,60.15,60.62,51.24077468281655,57.061390095282654
1756387800,61.25,61.25,59.89,60.36,51.598391361921784,57.661137350685806
1756474200,61.23,61.23,60.22,60.48,51.946689739885635,58.1736578323793
1756819800,59.29,59.29,57.58,58.64,52.209172495184234,58.25844731740124
1756906200,59.64,59.64,57.7,58.76,52.46606769145152,58.34963871423738
1756992600,58.42,60.18,58.42,60.15,52.767398370218125,58.67697712983058
1757079000,63.12,63.12,59.76,60.92,53.08710823805271,59.08479946986139
1757338200,60.86,60.86,59.36,60.04,53.35977066008986,59.258472293522956
1757424600,60.08,60.08,58.94,59.27,53.591544359694176,59.260568240155145
1757511000,60.12,60.12,58.26,58.89,53.799326933823814,59.19319219649057
1757597400,60.1,62.34,60,62.32,54.133470975634644,59.76170270621956
1757683800,62.14,62.14,60.27,60.33,54.37647211384505,59.86502948690691
1757943000,60.87,60.92,59.66,59.94,54.59464967800798,59.878660489287476
1758029400,60.03,60.03,59.16,59.83,54.79995753377238,59.869813127598846
1758115800,61.05,62.42,59.86,59.9,54.999959199114635,59.875301649853604
1758202200,61.29,62.77,61.29,62.58,55.29721570111014,60.36706498624386
1758288600,62.66,62.66,60.65,60.7,55.50908959518425,60.427598625108615
1758547800,60.43,61.36,60.13,61.08,55.72755666988291,60.54621705690705
1758634200,62.31,63.17,60.81,61.12,55.93902503576985,60.65054122837849
1758720600,61.89,62.2,60.67,60.99,56.137102485347505,60.71226100503695
1758807000,59.81,60,58.95,59.14,56.25486317219662,60.42639536775751
1758893400,60.13,60.87,59.76,60.86,56.43545677328695,60.50523257361978
1759152600,60.75,60.75,59.49,59.95,56.57328199786394,60.404281196598
1759239000,60.52,60.52,58.16,59.78,56.699035645006525,60.29077552448927
1759325400,59.38,59.78,59,59.49,56.80848522755529,60.14517997458213
1759411800,60.01,60.16,58.39,59.11,56.89874070882763,59.95696543374901
1759498200,60.64,61.63,60.12,60.21,57.028594014363804,60.00297171852192
1759757400,61.33,61.5,59.97,59.97,57.14394326870248,59.99697686060885
1759843800,60.8,60.8,58.26,58.31,57.189670983655326,59.6902537950436
1759930200,58.66,59.54,58.66,59.23,57.26968388625708,59.60657128685386
1760016600,59.28,59.28,57.58,57.85,57.292441380913665,59.28719468924407
1760103000,58.54,58.54,51.91,51.91,57.081365248328815,57.94588656392696
1760362200,54.23,55.26,53.62,55.13,57.00484112094337,57.43390718866751
1760448600,54.11,58.55,54.11,58,57.04386695933775,57.53683315436433
1760535000,59.9,60.48,57.78,58.43,57.09822511779509,57.69922712629809
1760621400,58.91,58.91,53.92,54.43,56.99358883866587,57.104822194243894
1760707800,55.78,55.78,54.14,55,56.91540888420839,56.722127249835914
1760967000,57.22,58.17,56.79,58.15,56.96382422208257,56.98174047713847
1761053400,58.56,59.27,58.01,58.94,57.041321311412666,57.337787663113296
1761139800,58.64,59.05,57.1,57.99,57.07852439723962,57.456371724365425
1761226200,59.03,59.36,58.24,58.79,57.14564108754395,57.69884959266262
1761312600,61.44,61.44,59.65,59.66,57.24424339783634,58.055422393996686
1761571800,61.13,61.13,59.78,59.78,57.343684833215306,58.36898195872456
1761658200,59.7,59.73,58.35,58.81,57.40118738877549,58.449167057138276
1761744600,58.2,58.21,54.5,54.95,57.305062393137234,57.812954864931314
1761831000,55.45,56.29,54.34,54.39,57.19074622085734,57.1905994349438
1761917400,54.07,55.19,54.07,54.76,57.09542283964725,56.74867226495402
1762180200,53.72,53.72,52.33,53.49,56.95403370868069,56.15618639859874
1762266600,52.32,52.93,51.83,51.83,56.75309121030106,55.36960705339897
1762353000,52.83,54.35,52.44,53.43,56.62277390793631,55.01695122550825
1762439400,54.84,54.84,51.72,51.74,56.43129257821332,54.42114191177948
1762525800,51.98,53.22,50.62,53.13,56.30183012416574,54.18638883691048
1762785000,55.64,55.64,53.5,54.12,56.21626815851218,54.17431813929039
1762871400,55.66,56.14,55.43,55.72,56.19680666209994,54.455351204873956
1762957800,57.32,57.41,55.95,55.98,56.188304440056804,54.73256007671505
1763044200,55.96,55.96,53.68,53.82,56.09542975613301,54.566640062766865
1763130600,53.2,53.84,52.64,53.47,55.99247172648073,54.36725096044562
1763389800,53.5,53.5,49.32,49.33,55.73119832544227,53.451387149455506
1763476200,49.38,50.64,49.38,50.14,55.511935646013164,52.849316758645415
1763562600,50.31,50.47,48.9,49.34,55.269898954012646,52.21125916616443
1763649000,52.49,52.49,47.4,47.43,54.962451936208225,51.3419393177709
1763735400,49.92,52.87,49.72,51.94,54.8439244092981,51.45067762363074
1763994600,51.33,52.59,51.33,51.93,54.729652863835426,51.537827146606965
1764081000,54.16,56.08,54.16,56.06,54.78182333976345,52.36004039267843
1764167400,57.23,57.84,56.72,56.75,54.859006738204094,53.1582148667369
1764340200,57.16,57.89,57.16,57.78,54.97355549356864,53.9985394364211
1764599400,57.41,57.65,56.24,56.24,55.023219984016926,54.40607772070817
1764685800,56.5,56.61,55.89,55.93,55.058779984643714,54.683154498761226
1764772200,58.09,59.25,57.95,59.25,55.22314155387337,55.513490044441006
1764858600,59.58,59.58,59.04,59.2,55.379096787054806,56.18376458181537
1764945000,60.06,60.48,59,59.19,55.52854397187619,56.73035283966712
1765204200,59.53,59.53,57.99,57.99,55.62507165925359,56.95937959609128
1765290600,59.23,59.6,58.75,58.81,55.7499708098711,57.29585603316559
1765377000,59.22,62.22,59.22,61.37,55.97036411144478,58.03660948168094
1765463400,61.89,62.76,61.8,62.56,56.22878120511361,58.85904412137531
1765549800,62.39,62.61,61.75,61.85,56.449221157854254,59.40285428112526
1765809000,61.77,61.77,60.72,60.99,56.62729091636977,59.69142623001157
1765895400,60.21,60.42,59.64,60.01,56.75994617455135,59.74934873364583
1765981800,61.07,61.7,59.4,59.57,56.87014436378463,59.716739872982956
1766068200,61.31,61.34,59.74,59.8,56.98504066324406,59.731878077895146
1766154600,60.41,60.41,59.46,59.48,57.082882205861935,59.68608206373239
1766413800,60.76,61.39,60.21,60.37,57.211788786024215,59.81043077941741
1766500200,59.93,60.15,59.57,59.82,57.31407157872915,59.81217063770515
1766586600,59.5,60.31,59.5,60.31,57.431558967798594,59.902685067213305
1766759400,60.36,60.36,59.46,60.24,57.54169391023787,59.96401505499271
1767018600,60.1,60.1,59.27,59.6,57.622411796110896,59.89783049953949
1767105000,59.56,59.89,58.89,58.93,57.67368976489086,59.721861317805036
1767191400,58.9,58.9,57.71,57.81,57.679035264306904,59.37425016911321
1767364200,58.02,58.24,57.06,57.82,57.684563293157616,59.09165922927445
1767623400,58.87,60.49,58.68,59.52,57.756541203229865,59.169539369406365
1767709800,59.42,60.65,59.42,60.56,57.866480763887516,59.422350393150666
1767796200,61.52,61.52,58.93,59.04,57.912501126088,59.35283213985054
1767882600,60.91,62.38,60.87,61.95,58.070834415261025,59.82504447805953
1767969000,61.77,63.11,61.77,62.57,58.247272281329224,60.32412730023053
1768228200,62.11,63.29,61.98,63.18,58.440712584022194,60.843376882006794
1768314600,62.47,62.72,61.88,62.18,58.5873513062174,61.08639926709647
1768401000,62.87,63.9,62.8,63.9,58.79569047067946,61.59796303671529
1768487400,64.69,65.68,64.37,65.19,59.046447707123406,62.25106066640342
1768573800,65.16,65.16,64.35,64.36,59.254822306844055,62.6345041816028
1768919400,62.17,62.82,61.72,61.72,59.35149594186978,62.46823069403865
1769005800,64.23,64.76,63.03,64.75,59.56320198336508,62.88309784057708
1769092200,66.69,66.69,65.58,65.8,59.807782297742925,63.41344368774488
1769178600,64.69,64.69,63.37,64.14,59.97767318802752,63.54554483542763
1769437800,64.57,64.57,62.9,63.43,60.113058553202904,63.52453668353169
1769524200,63.46,63.5,62.68,63.41,60.24235037464593,63.503711831980475
1769610600,63.17,63.17,61.44,61.5,60.29166996779707,63.13940058980221
1769697000,61.3,61.82,60.55,61.81,60.3512123220011,62.89769139165635
1769783400,60.39,61.03,59.89,60.98,60.37587066231479,62.549020229537014
1770042600,61.34,62.4,61.34,61.69,60.42740514614558,62.39283473325756
1770129000,61.93,61.93,60.04,61.3,60.46162455217909,62.19413750902891
1770215400,62.66,63.22,61.84,62.14,60.52744319719167,62.18429432556911
1770301800,62.16,62.16,59.84,60,60.50675915024298,61.78714990273836
1770388200,62.51,62.51,61.79,62.26,60.5755136933707,61.87312264769503
1770647400,61.55,62.95,61.55,62.68,60.65804256814048,62.01982762084138
1770733800,63.16,63.63,62.65,62.66,60.73655070272321,62.13622259887022
1770820200,63.14,63.14,61.48,62.08,60.789234988890925,62.126000308166546
1770906600,63.25,63.25,58.89,59.8,60.75044145991481,61.70309116122717
1770993000,59.92,61.36,59.92,60.18,60.728071206584815,61.426165495549505
1771338600,59.48,60.18,59.22,59.75,60.68971547299326,61.12140813272232
1771425000,61.28,61.41,60.62,60.78,60.6932560426798,61.05933392677281
1771511400,61.47,61.47,59.8,60.68,60.692736197868825,60.990364121905024
1771597800,61.33,61.33,59.76,60.53,60.686354386187695,60.90666155428593
1771857000,60.61,60.61,57.09,57.77,60.571987547513665,60.336359453506674
1771943400,59.44,59.44,58.65,58.85,60.50445862408176,60.06611228014182
1772029800,59.08,59.42,58.25,59.38,60.4603622074511,59.94136459284331
1772116200,60.14,60.38,59.17,60.08,60.445446042453014,59.96657103050816
1772202600,59.46,59.46,58.41,58.59,60.3726834525529,59.71628538859759
1772461800,57.57,59.33,57.57,58.91,60.315323317158665,59.56968804521621
1772548200,56.87,57.31,54.02,56.62,60.17040867727009,59.03338112790417
1772634600,58.25,58.31,57.48,57.84,60.07902010169087,58.8164027410125
1772721000,57.29,57.29,54.09,55.59,59.902980097702994,58.229784060828415
1772807400,52.25,52.61,51.45,52.46,59.61109852524405,57.18073241340507
1773063000,47.34,52.54,47.34,52.28,59.32360446543056,56.28969015642233
1773149400,52.43,53.8,51.54,51.54,59.018365074629365,55.42611012798191
1773235800,52.1,52.1,49.46,50.18,58.67176252268312,54.472271922894286
1773322200,49.02,49.02,47.49,47.65,58.23953654140143,53.231858846004414
1773408600,48.44,48.44,46.12,46.26,57.7697507946798,51.96424814673088
1773667800,48.72,48.72,47.37,47.38,57.3623095870453,51.130748483688905
1773754200,49.8,49.8,47.95,47.97,56.99398372088666,50.556066941200015
1773840600,46.52,46.78,44.91,44.91,56.520102006342086,49.529509315527285
1773927000,43.97,45.96,43.62,45.1,56.07225486883848,48.72414398543142
1774013400,45.09,45.09,41.46,42.42,55.53687232496246,47.57793598808025
1774272600,45.81,47.9,45.81,46.28,55.17385772398354,47.341947626611116
1774359000,45.35,47.2,45.35,46.15,54.819980950493985,47.12522987631819
1774445400,49.13,49.13,46.95,47.04,54.51488365831775,47.109733535169426
1774531800,47.67,47.68,45.72,45.76,54.17155488740333,46.864327437865896
1774618200,45.53,45.53,42.62,42.77,53.72443508789732,46.11990426734482
1774877400,44.15,44.15,42.23,42.51,53.284653319744486,45.46355803691849
