time,open,high,low,close,EMA,EMA,Plot,Plot,Plot,Shapes,Shapes
1767882600,688.82,690.615,687.49,689.51,685.2046358916364,687.4206858865177,92,,,1,0
1767969000,690.63,695.31,689.18,694.07,686.0489562829091,688.629652088969,92,,,1,0
1768228200,690.68,696.09,690.63,695.16,686.9166747321558,689.8169880727928,92,,,1,0
1768314600,695.49,696.09,691.35,693.77,687.5693723767124,690.5357175141032,87,,,1,0
1768401000,691,691.72,686.04,690.36,687.8351464360732,690.5037688751754,64,,,0,0
1768487400,694.57,695.45,691.25,692.24,688.2546562993043,690.8194472615072,125,,,1,0
1768573800,693.66,694.25,690.1,691.66,688.5789747469896,690.9722750321423,74,,,1,0
1768919400,681.49,684.77,676.57,677.58,687.5314533425144,688.5373159353892,16,,,0,1
1769005800,679.65,688.735,678.13,685.4,687.3284577860844,687.9668948562276,120,,,1,1
1769092200,689.85,691.125,686.92,688.98,687.4857475207431,688.1510957914589,238,,,1,0
1769178600,688.15,690.96,687.16,689.23,687.6518668044819,688.3472601930118,56,,,0,0
1769437800,690.49,694.13,689.92,692.73,688.1354985373883,689.1441219761006,39,,,0,0
1769524200,694.18,696.53,693.57,695.49,688.8359272481133,690.297917980446,39,,,0,0
1769610600,697.05,697.84,693.94,695.42,689.462981795912,691.2292056203648,39,,,0,1
1769697000,696.39,697.06,684.83,694.04,689.8988882915395,691.7402591439348,-12,,,0,1
1769783400,691.79,694.21,687.12,691.97,690.0961370256786,691.782030208674,-4,,,0,1
1770042600,689.58,696.93,689.42,695.41,690.6022192137092,692.4416610798241,49,,,1,1
1770129000,696.21,696.96,684.03,689.53,690.5001030981178,691.9122681562197,12,,,1,1
1770215400,690.35,691.45,681.76,686.19,690.0896170887733,690.8718557641798,51,,,1,1
1770301800,680.94,683.69,675.79,677.62,688.9020345088901,688.4624274434199,-37,,,1,1
1770388200,681.46,692.31,680.85,690.62,689.0656502699482,688.8547133627981,125,,,1,1
1770647400,689.42,695.87,688.34,693.95,689.530826434715,689.7811291150166,74,,,1,1
1770733800,694.95,696.54,691.66,692.12,689.7774143933135,690.2063783668318,60,,,0,0
1770820200,696.39,697.14,689.18,691.96,689.9852796891884,690.5252186637715,4,,,1,1
1770906600,694.24,695.35,680.37,681.27,689.1552530521228,688.8424516339949,-26,,,1,1
1770993000,681.69,686.28,677.52,681.75,688.4499908566826,687.5529149732686,-4,,,0,1
1771338600,680.14,684.94,675.78,682.85,687.9166583941413,686.6978395235834,-29,,,0,1
1771425000,684.02,689.15,682.83,686.29,687.7617385470802,686.6236868829319,43,,,0,0
1771511400,683.84,686.18,681.5475,684.48,687.4491920187869,686.2339256314898,-7,,,0,1
1771597800,682.32,690.06,681.73,689.43,687.6378403979501,686.815030062128,18,,,0,1
1771857000,687.83,690,680.371,682.39,687.1380460743358,686.0104791417411,-65,,,0,1
1771943400,681.9,688.35,680,687.35,687.1582321624943,686.2540283886973,-3,,,0,1
1772029800,690.18,693.68,690.1,693.15,687.7288767184472,687.5078414089342,55,,,1,1
1772116200,693.28,693.3,684.35,689.3,687.8785075071664,687.8336884254916,48,,,0,0
1772202600,683.09,686.86,681.64,685.99,687.6986496493411,687.4984723481294,15,,,0,0
1772461800,678.7,688.62,678.02,686.38,687.5730639684515,687.2951137393786,17,,,0,1
1772548200,675.06,682.61,669.66,680.33,686.8832483524085,686.028729423128,-34,,,0,1
1772634600,681.63,687.09,679.62,685.13,686.7162723188458,685.8653240734683,32,,,0,0
1772721000,682.08,685.53,675.61,681.31,686.2013892408604,685.0370833328377,3,,,0,0
1772807400,673.41,676.11,669.76,672.38,684.8850664560166,682.73579545414,-24,,,0,1
1773063000,666.39,679.92,662.39,678.27,684.2550601268722,681.9238326442963,-56,,,0,1
1773149400,677.72,683.36,674.76,677.18,683.5812448766939,681.0613176180607,14,,,0,0
1773235800,677.58,680.08,673.34,676.33,682.8906501265326,680.2010780511406,-20,,,0,1
1773322200,671.16,671.65,665.87,666.06,681.2877310668628,677.6299729509332,-66,,,0,1
1773408600,669.27,672.335,661.36,662.29,679.4784233462092,674.8408869598544,-70,,,0,1
1773667800,668.38,672.07,667.12,669.03,678.483335408475,673.7843620580627,-10,,,0,1
1773754200,672.39,674.44,669.7,670.79,677.750636798144,673.2399325929604,-10,,,0,1
1773840600,668.36,669.72,661.19,661.43,676.196290436416,671.092672121513,-66,,,0,1
1773927000,656.97,662.98,655.17,659.8,674.6347389662811,669.0394590085107,-95,,,0,1
1774013400,656.51,656.69,644.72,648.57,672.1523828742544,665.3177391887815,-91,,,0,1
1774272600,658.07,662.615,653.94,655.38,670.5550130767064,663.5108775180939,-31,,,0,1
1774359000,651.32,657.03,649.88,653.18,668.9002499265439,661.6325361511678,-61,,,0,1
1774445400,658.67,660.89,654.24,656.82,667.7497499335398,660.7575295782282,-17,,,0,1
1774531800,652.06,654.85,644.82,645.09,665.5916785112979,657.9088878367321,-28,,,0,1
1774618200,642.5,642.66,633.105,634.09,662.5915186530791,653.5781809573263,-146,,,0,1
1774877400,640.11,640.37,629.28,631.97,659.675183543262,649.6494207832669,-98,,,0,1
